name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumBridgeheadAtoms,NumAtomStereoCenters,CrippenClogP
AZATHIOPRINE,CHEMBL1542,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,1968,AZATHIOPRINE SODIUM,Small molecule,False,True,False,False,False,True,False,True,277.038193464,9.0,1.0,3.0,0.0,0.1111111111111111,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.1457999999999997
ENTECAVIR,CHEMBL713,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,2005,,Small molecule,False,True,False,False,True,False,False,True,277.11748934,8.0,5.0,2.0,0.0,0.4166666666666667,3.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,-0.827800000000001
AMITRIPTYLINE,CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,1961,AMITRIPTYLINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,277.183049736,1.0,0.0,3.0,0.0,0.3,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168600000000003
MAPROTILINE,CHEMBL21731,CNCCCC12CCC(c3ccccc31)c1ccccc12,1980,MAPROTILINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,277.183049736,1.0,1.0,4.0,0.0,0.4,5.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.211400000000004
PADIMATE O,CHEMBL1323699,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,1999.0,Ultraviolet Screen,Small molecule,False,True,False,False,False,False,True,False,277.204179104,3.0,0.0,8.0,0.0,0.5882352941176471,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1258000000000035
VENLAFAXINE,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,1993,VENLAFAXINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,277.204179104,3.0,1.0,5.0,0.0,0.6470588235294118,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0356000000000014
PERHEXILINE,CHEMBL75880,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1974,PERHEXILINE MALEATE,Small molecule,True,True,False,False,False,False,False,False,277.27695012,1.0,1.0,4.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,5.295400000000005
TREOSULFAN,CHEMBL455186,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,not found,,Small molecule,False,True,False,False,False,False,False,False,278.013009408,8.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.3393999999999986
SULFAMETHAZINE,CHEMBL446,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,1949,Antibacterial,Small molecule,False,True,False,False,False,False,False,True,278.083746688,6.0,3.0,3.0,0.0,0.16666666666666666,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4764399999999998
PENTOXIFYLLINE,CHEMBL628,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1984,Vasodilator,Small molecule,False,True,False,False,True,False,False,True,278.13789043599996,7.0,0.0,5.0,0.0,0.5384615384615384,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.19300000000000006
TRIPROLIDINE,CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1983,TRIPROLIDINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,278.178298704,2.0,0.0,4.0,0.0,0.3157894736842105,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.917520000000003
DIPHEMANIL,CHEMBL1201340,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,1982,DIPHEMANIL METHYLSULFATE,Small molecule,False,True,False,False,False,False,False,True,278.19032618809,1.0,0.0,2.0,0.0,0.3,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.358700000000004
GAMOLENIC ACID,CHEMBL464982,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,not found,,Small molecule,False,True,False,False,False,False,False,False,278.2245802,2.0,1.0,13.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660500000000005
CIDOFOVIR,CHEMBL152,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,1996,Antiviral,Small molecule,False,True,False,False,True,True,False,False,279.06202179800005,9.0,5.0,6.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.6618000000000002
FEXINIDAZOLE,CHEMBL1631694,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,2021,,Small molecule,False,True,False,False,False,False,False,True,279.06776227600005,6.0,0.0,5.0,0.0,0.25,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.629200000000001
OXAMNIQUINE,CHEMBL847,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1980,Antischistosomal,Small molecule,False,True,False,False,False,False,False,True,279.158291532,6.0,3.0,5.0,0.0,0.5714285714285714,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.8117999999999996
DOXEPIN,CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,1969,DOXEPIN HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,True,279.162314292,2.0,0.0,3.0,0.0,0.2631578947368421,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.9624000000000033
SIBUTRAMINE,CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,1997,SIBUTRAMINE HYDROCHLORIDE,Small molecule,True,True,False,False,False,False,False,True,279.175377512,1.0,0.0,5.0,0.0,0.6470588235294118,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.738000000000005
MOXISYLYTE,CHEMBL159226,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,1987.0,Adrenergic,Small molecule,False,True,False,False,False,False,False,True,279.18344366,4.0,0.0,6.0,0.0,0.5625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9841200000000017
SULFAMETHOXYPYRIDAZINE,CHEMBL268869,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,not found,,Small molecule,False,True,False,False,False,False,False,True,280.063011244,7.0,3.0,4.0,0.0,0.09090909090909091,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8681999999999999
SULFALENE,CHEMBL1525826,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,not found,Antibacterial,Small molecule,False,True,False,False,False,False,False,True,280.063011244,7.0,3.0,4.0,0.0,0.09090909090909091,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8681999999999999
SULFAMETER,CHEMBL1200359,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,1966,Antibacterial,Small molecule,False,True,False,False,False,False,False,True,280.063011244,7.0,3.0,4.0,0.0,0.09090909090909091,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8681999999999999
PHENPROCOUMON,CHEMBL1465,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,1957,,Small molecule,False,True,False,False,False,False,False,True,280.109944372,3.0,1.0,3.0,0.0,0.16666666666666666,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.040500000000003
HYDROXYSTILBAMIDINE,CHEMBL1301,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1,1953,HYDROXYSTILBAMIDINE ISETHIONATE,Small molecule,False,True,False,False,False,True,False,False,280.132411132,5.0,7.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1307400000000003
IMIPRAMINE,CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,1959,IMIPRAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,280.193948768,2.0,0.0,4.0,0.0,0.3684210526315789,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8750000000000027
FLUFENAMIC ACID,CHEMBL23588,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,not found,Anti-Inflammatory,Small molecule,False,True,False,False,False,False,True,True,281.06636322,3.0,2.0,3.0,0.0,0.07142857142857142,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1472000000000016
NITRAZEPAM,CHEMBL13209,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,not found,Anticonvulsant; Sedative-Hypnotic,Small molecule,False,True,False,False,False,False,False,True,281.080041212,6.0,1.0,2.0,1.0,0.06666666666666667,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.3842999999999996
PHENTOLAMINE,CHEMBL597,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,1952,PHENTOLAMINE MESYLATE,Small molecule,False,True,False,False,False,True,False,False,281.152812228,4.0,2.0,4.0,0.0,0.23529411764705882,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.840420000000001
DIPHENYLPYRALINE,CHEMBL1492,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,1982,DIPHENYLPYRALINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,281.177964356,2.0,0.0,4.0,0.0,0.3684210526315789,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.8868000000000027
TERODILINE,CHEMBL363295,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,1986,TERODILINE HYDROCHLORIDE,Small molecule,True,True,False,False,False,False,False,False,281.214349864,1.0,1.0,5.0,0.0,0.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.985200000000004
ALVERINE,CHEMBL253371,CCN(CCCc1ccccc1)CCCc1ccccc1,1947,ALVERINE CITRATE,Small molecule,False,True,False,False,False,False,False,True,281.214349864,1.0,0.0,9.0,0.0,0.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5739000000000045
ARTEMISININ,CHEMBL567597,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,not found,,Small molecule,False,True,False,False,True,False,False,True,282.146723804,5.0,0.0,0.0,0.0,0.9333333333333333,5.0,0.0,5.0,5.0,4.0,0.0,4.0,2.0,7.0,2.3949000000000007
EMEPRONIUM,CHEMBL2110805,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,9999,EMEPRONIUM BROMIDE,Small molecule,False,True,False,False,False,False,False,False,282.22162631609,1.0,0.0,6.0,0.0,0.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.693400000000004
ANISOTROPINE,CHEMBL1186610,CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C,1962,ANISOTROPINE METHYLBROMIDE,Small molecule,False,True,False,False,False,False,False,True,282.24275568409,3.0,0.0,6.0,0.0,0.9411764705882353,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.5158000000000023
ZINC OLEATE,CHEMBL3833362,CCCCCCCC/C=C\CCCCCCCC(=O)O,1988,ETHANOLAMINE OLEATE,Small molecule,False,True,False,False,False,True,False,False,282.255880328,2.0,1.0,15.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1085000000000065
RISEDRONIC ACID,CHEMBL923,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,1998,RISEDRONATE SODIUM,Small molecule,False,True,False,False,False,False,False,True,283.001074952,8.0,5.0,4.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.3744000000000002
LEVALLORPHAN,CHEMBL1254682,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1982,LEVALLORPHAN TARTRATE,Small molecule,False,True,False,False,False,True,False,False,283.19361442,2.0,1.0,2.0,0.0,0.5789473684210527,4.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,3.6366000000000023
ATALUREN,CHEMBL256997,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,not found,,Small molecule,False,True,False,False,False,False,False,True,284.05972036800006,5.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.240900000000001
TAUROLIDINE,CHEMBL2105420,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,not found,,Small molecule,False,True,False,False,False,False,False,False,284.061296992,8.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,-2.6710999999999965
DIAZEPAM,CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1963,Sedative-Hypnotic,Small molecule,False,True,False,False,False,True,True,True,284.07164071600005,3.0,0.0,1.0,1.0,0.125,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.153800000000002
MAZINDOL,CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,1973,Anorexic,Small molecule,False,True,False,False,False,False,False,True,284.07164071600005,3.0,1.0,1.0,0.0,0.1875,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.6092000000000004
ARTICAINE,CHEMBL1093,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,2000,ARTICAINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False,284.1194635,5.0,2.0,6.0,1.0,0.5384615384615384,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.16972
PROMETHAZINE,CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1951,PROMETHAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,True,True,284.13471963999996,2.0,0.0,3.0,0.0,0.29411764705882354,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.239400000000003
PROMAZINE,CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,1956,PROMAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,284.13471963999996,2.0,0.0,4.0,0.0,0.29411764705882354,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.241000000000003
TROPICAMIDE,CHEMBL1200604,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,1960,Anticholinergic,Small molecule,False,True,False,False,False,False,True,False,284.15247788,4.0,1.0,6.0,1.0,0.29411764705882354,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.2062
TROPISETRON,CHEMBL56564,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,not found,,Small molecule,False,True,False,False,False,False,False,False,284.15247788,4.0,1.0,2.0,0.0,0.47058823529411764,4.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.9499000000000013
ARTENIMOL,CHEMBL252518,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,not found,,Small molecule,False,True,False,False,True,False,False,True,284.162373868,5.0,1.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,4.0,0.0,4.0,2.0,8.0,2.1867
IPRINDOLE,CHEMBL126224,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,not found,Antidepressant,Small molecule,False,True,False,False,False,False,False,False,284.225248896,2.0,0.0,4.0,0.0,0.5789473684210527,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.252000000000004
CLADRIBINE,CHEMBL1619,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1993,Antineoplastic,Small molecule,False,True,False,False,True,True,False,False,285.06286692399993,8.0,4.0,2.0,0.0,0.5,3.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,-0.29740000000000044
ASENAPINE,CHEMBL3187365,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,2009,ASENAPINE MALEATE,Small molecule,False,True,False,False,False,False,True,False,285.092041812,2.0,0.0,0.0,0.0,0.29411764705882354,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,4.258500000000003
LETROZOLE,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1997,Antineoplastic,Small molecule,False,True,False,False,False,False,False,True,285.101445352,5.0,0.0,3.0,0.0,0.058823529411764705,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.65916
PROBENECID,CHEMBL897,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,1951,Uricosuric,Small molecule,False,True,False,False,False,False,False,True,285.10347908800003,5.0,1.0,7.0,0.0,0.46153846153846156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1955
PROTHIPENDYL,CHEMBL2111030,CN(C)CCCN1c2ccccc2Sc2cccnc21,9999,PROTHIPENDYL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,False,285.129968608,3.0,0.0,4.0,0.0,0.3125,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.636000000000003
MORPHINE,CHEMBL70,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1941,MORPHINE HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,True,285.136493468,4.0,2.0,0.0,0.0,0.5294117647058824,5.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0,5.0,1.1981
HYDROMORPHONE,CHEMBL398707,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1984,HYDROMORPHONE HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,True,285.136493468,4.0,1.0,0.0,0.0,0.5882352941176471,5.0,1.0,4.0,2.0,2.0,0.0,2.0,2.0,4.0,1.6302999999999999
PYRILAMINE,CHEMBL511,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1973,PYRILAMINE MALEATE,Small molecule,False,True,False,False,False,False,True,True,285.184112356,4.0,0.0,7.0,0.0,0.35294117647058826,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.658400000000001
PENTAZOCINE,CHEMBL100116,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,1967,PENTAZOCINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,285.209264484,2.0,1.0,2.0,0.0,0.5789473684210527,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,3.8826000000000027
OXAZEPAM,CHEMBL568,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,1965,Tranquilizer (minor),Small molecule,False,True,False,False,False,False,False,True,286.050905272,4.0,2.0,1.0,1.0,0.06666666666666667,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.4479
ABACAVIR,CHEMBL1380,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1998,ABACAVIR SULFATE,Small molecule,False,True,False,False,False,False,False,True,286.154209196,7.0,4.0,4.0,0.0,0.5,4.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0922999999999998
NIFURTIMOX,CHEMBL290960,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,2020,,Small molecule,False,True,False,False,False,False,False,True,287.057591516,8.0,0.0,3.0,0.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.6406000000000001
ETODOLAC,CHEMBL622,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1991,Anti-Inflammatory,Small molecule,False,True,False,False,False,False,False,True,287.152143532,4.0,2.0,4.0,0.0,0.47058823529411764,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.383000000000002
RITODRINE,CHEMBL83063,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,1991,RITODRINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,287.152143532,4.0,4.0,6.0,0.0,0.29411764705882354,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3520000000000003
GALANTAMINE,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,2001,GALANTAMINE HYDROBROMIDE,Small molecule,False,True,False,False,True,False,False,True,287.152143532,4.0,1.0,1.0,0.0,0.5294117647058824,4.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,1.8503
ZOLMITRIPTAN,CHEMBL1185,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,1997,Antimigraine,Small molecule,False,True,False,False,False,False,True,True,287.163376912,5.0,2.0,5.0,1.0,0.4375,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.9229
CYPROHEPTADINE,CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,1961,CYPROHEPTADINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,287.167399672,1.0,0.0,0.0,0.0,0.23809523809523808,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.697900000000004
NAFTIFINE,CHEMBL626,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,1988,NAFTIFINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False,287.167399672,1.0,0.0,5.0,0.0,0.14285714285714285,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985000000000004
PROCYCLIDINE,CHEMBL86715,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1955,PROCYCLIDINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,287.224914548,2.0,1.0,5.0,0.0,0.6842105263157895,3.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,3.940400000000003
CYCRIMINE,CHEMBL1201227,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,1982,CYCRIMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,287.224914548,2.0,1.0,5.0,0.0,0.6842105263157895,3.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,3.940400000000003
LINDANE,CHEMBL15891,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,1974,Pediculicide; Scabicide,Small molecule,True,True,False,False,False,False,True,False,287.860066272,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.644400000000001
CIPROFIBRATE,CHEMBL557555,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,not found,Antihyperlipoproteinemic,Small molecule,False,True,False,False,False,False,False,True,288.03199966799997,3.0,1.0,4.0,0.0,0.46153846153846156,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.589800000000003
FOSPROPOFOL,CHEMBL1201766,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,2008,FOSPROPOFOL DISODIUM,Small molecule,False,True,False,False,False,True,False,False,288.112660402,5.0,2.0,6.0,0.0,0.5384615384615384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.379000000000003
ESTRIOL,CHEMBL193482,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,not found,Estrogen,Small molecule,False,True,False,False,True,False,False,False,288.17254462799997,3.0,3.0,0.0,0.0,0.6666666666666666,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,2.5800000000000005
TESTOSTERONE,CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1972,Androgen,Small molecule,False,True,False,False,True,True,True,False,288.208930136,2.0,1.0,0.0,0.0,0.8421052631578947,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,3.879200000000003
PRASTERONE,CHEMBL90593,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,2016,,Small molecule,False,True,False,False,True,False,True,False,288.208930136,2.0,1.0,0.0,0.0,0.8421052631578947,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,3.8792000000000026
LEVOBUPIVACAINE,CHEMBL1201193,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,1999,LEVOBUPIVACAINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False,288.22016351599996,3.0,1.0,5.0,1.0,0.6111111111111112,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.8965400000000026
BUPIVACAINE,CHEMBL1098,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,1972,BUPIVACAINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False,288.22016351599996,3.0,1.0,5.0,1.0,0.6111111111111112,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.8965400000000026
ETHYLESTRENOL,CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,1964,Anabolic,Small molecule,False,True,False,False,True,False,False,True,288.245315644,1.0,1.0,1.0,0.0,0.9,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,5.090300000000005
QUINETHAZONE,CHEMBL1532,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,1963,,Small molecule,False,True,False,False,False,False,False,True,289.028789924,6.0,4.0,2.0,1.0,0.3,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8788000000000005
CHLOPHEDIANOL,CHEMBL1201313,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,1982,CHLOPHEDIANOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,289.12334194,2.0,1.0,5.0,0.0,0.29411764705882354,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5276000000000023
ATROPINE,CHEMBL517712,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,1960,ATROPINE SULFATE,Small molecule,False,True,False,False,False,True,True,True,289.167793596,4.0,1.0,4.0,0.0,0.5882352941176471,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,1.9308999999999996
HYOSCYAMINE,CHEMBL1331216,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,9999,HYOSCYAMINE SULFATE,Small molecule,True,True,False,False,False,False,False,False,289.167793596,4.0,1.0,4.0,0.0,0.5882352941176471,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,1.9308999999999996
