name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,oral,parenteral,topical
TOLAZAMIDE,CHEMBL817,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,1966,Antidiabetic,Small molecule,False,True,False,False,False,True,False,False
XANTHINOL,CHEMBL1624126,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,9999,XANTHINOL NIACINATE,Small molecule,False,True,False,False,True,True,False,False
DIENOGEST,CHEMBL1201864,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,2010,,Small molecule,False,True,False,False,True,True,False,False
AMBUTONIUM BROMIDE,CHEMBL2105972,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1,not found,,Small molecule,False,True,False,False,False,False,False,False
BIPERIDEN,CHEMBL1101,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1959,BIPERIDEN HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
OLANZAPINE,CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1996,OLANZAPINE PAMOATE,Small molecule,False,True,False,False,False,True,True,False
ETHOPROPAZINE,CHEMBL1206,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,1982,ETHOPROPAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
TOFACITINIB,CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,2012,TOFACITINIB CITRATE,Small molecule,False,True,False,False,False,True,False,False
PRAZIQUANTEL,CHEMBL976,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1982,Anthelmintic (veterinary),Small molecule,False,True,False,False,False,True,False,False
ARTEMOTIL,CHEMBL301267,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,not found,,Small molecule,False,True,False,False,True,False,True,False
GRANISETRON,CHEMBL289469,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,1993,GRANISETRON HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True
OSELTAMIVIR,CHEMBL1229,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,1999,OSELTAMIVIR PHOSPHATE,Small molecule,False,True,False,False,False,True,False,False
TIBOLONE,CHEMBL2103774,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,not found,Menopausal Symptoms Suppressant,Small molecule,False,True,False,False,True,True,False,False
LEVONORGESTREL,CHEMBL1389,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1982,Progestin,Small molecule,False,True,False,False,True,True,True,True
DYDROGESTERONE,CHEMBL1200853,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,1982,Progestin,Small molecule,False,True,False,False,True,True,False,False
NORGESTREL,CHEMBL2107797,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1968,Progestin,Small molecule,False,True,False,False,True,True,False,False
FLUNITRAZEPAM,CHEMBL13280,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,not found,Sedative-Hypnotic,Small molecule,True,True,False,False,False,True,False,False
BENORILATE,CHEMBL162036,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,not found,,Small molecule,False,True,False,False,False,True,False,False
AMOXAPINE,CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1980,Antidepressant,Small molecule,False,True,False,False,False,True,False,False
REBOXETINE,CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,1999.0,Antidepressant,Small molecule,True,True,False,False,False,True,False,False
CLORAZEPIC ACID,CHEMBL1213252,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,1972,CLORAZEPATE DIPOTASSIUM,Small molecule,False,True,False,False,False,True,False,False
ROFECOXIB,CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1999,,Small molecule,True,True,False,False,False,True,False,False
DANTROLENE,CHEMBL1201288,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,1974,DANTROLENE SODIUM,Small molecule,False,True,False,False,False,True,True,False
VALDECOXIB,CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,2001,,Small molecule,True,True,False,False,False,True,False,False
SULFAPHENAZOLE,CHEMBL1109,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,1982,,Small molecule,False,True,False,False,False,True,False,False
RANITIDINE,CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1983,RANITIDINE BISMUTH CITRATE,Small molecule,False,True,False,False,False,True,True,False
CLOMIPRAMINE,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1989,CLOMIPRAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
PERGOLIDE,CHEMBL531,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1988,PERGOLIDE MESYLATE,Small molecule,True,True,False,False,True,True,False,False
ESTRADIOL ACETATE,CHEMBL1200430,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,2003,,Small molecule,False,True,False,False,True,True,False,True
DRONABINOL,CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1985,Anti-Emetic,Small molecule,False,True,False,False,True,True,False,False
PROGESTERONE,CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1976,Progestin,Small molecule,False,True,False,False,True,True,True,True
CANNABIDIOL,CHEMBL190461,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,2018,,Small molecule,False,True,False,False,False,True,False,False
BROMAZEPAM,CHEMBL277062,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,not found,Tranquilizer (minor),Small molecule,False,True,False,False,False,True,False,False
EFAVIRENZ,CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,1998,,Small molecule,False,True,False,False,False,True,False,False
CLONAZEPAM,CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1975,Anticonvulsant,Small molecule,False,True,False,False,False,True,False,False
CHLORPROTHIXENE,CHEMBL908,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1967,Antipsychotic,Small molecule,False,True,False,False,False,True,True,False
OXYCODONE,CHEMBL656,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,1950,OXYCODONE HYDROCHLORIDE,Small molecule,True,True,False,False,True,True,False,False
ROTIGOTINE,CHEMBL1303,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,2007,,Small molecule,False,True,False,False,False,False,False,True
SAXAGLIPTIN,CHEMBL385517,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,2009,SAXAGLIPTIN HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
PENTAERYTHRITOL TETRANITRATE,CHEMBL466659,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],not found,Vasodilator,Small molecule,False,True,False,False,False,True,False,False
FEBUXOSTAT,CHEMBL1164729,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,2009,,Small molecule,False,True,False,False,False,True,False,False
TIMOLOL,CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1978,TIMOLOL MALEATE,Small molecule,False,True,False,False,False,True,False,True
NILUTAMIDE,CHEMBL1274,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1996,Antineoplastic,Small molecule,False,True,False,False,False,True,False,False
TETRABENAZINE,CHEMBL117785,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,2008,,Small molecule,False,True,False,False,False,True,False,False
NATEGLINIDE,CHEMBL783,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,2000,,Small molecule,False,True,False,False,False,True,False,False
BUTENAFINE,CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,1996,BUTENAFINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
HEXOCYCLIUM,CHEMBL1201325,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,1982,HEXOCYCLIUM METHYLSULFATE,Small molecule,False,True,False,False,False,True,False,False
TILUDRONIC ACID,CHEMBL1350,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,1997,TILUDRONATE DISODIUM,Small molecule,False,True,False,False,False,True,False,False
MITOTANE,CHEMBL1670,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1970,Antineoplastic,Small molecule,False,True,False,False,False,True,False,False
CLOTIAZEPAM,CHEMBL1697737,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,not found,,Small molecule,False,True,False,False,False,True,False,False
FENOFIBRIC ACID,CHEMBL981,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,2008,CHOLINE FENOFIBRATE,Small molecule,False,True,False,False,False,True,False,False
BELINOSTAT,CHEMBL408513,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,2014,,Small molecule,False,True,False,False,False,False,True,False
BROMPHENIRAMINE,CHEMBL811,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,1957,BROMPHENIRAMINE MALEATE,Small molecule,False,True,False,False,False,True,True,False
DEXBROMPHENIRAMINE,CHEMBL1201287,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,1963,DEXBROMPHENIRAMINE MALEATE,Small molecule,False,True,False,False,False,True,False,False
CHLORPROMAZINE,CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1957,CHLORPROMAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True
FLUVOXAMINE,CHEMBL814,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1994,FLUVOXAMINE MALEATE,Small molecule,False,True,False,False,False,True,False,False
METHSCOPOLAMINE,CHEMBL376897,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,1953,METHSCOPOLAMINE BROMIDE,Small molecule,False,True,False,False,False,True,False,False
GLYCOPYRRONIUM,CHEMBL1201335,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,1961,GLYCOPYRRONIUM TOSYLATE,Small molecule,False,True,False,False,False,True,True,True
BREXANOLONE,CHEMBL207538,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2019,,Small molecule,False,True,False,False,True,False,True,False
TRIDIHEXETHYL,CHEMBL1201354,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,1954,TRIDIHEXETHYL CHLORIDE,Small molecule,False,True,False,False,False,True,True,False
IBANDRONIC ACID,CHEMBL997,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,2003,IBANDRONATE SODIUM,Small molecule,False,True,False,False,False,True,True,False
NORFLOXACIN,CHEMBL9,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1986,Antibacterial,Small molecule,False,True,False,False,False,True,False,True
CHLOROQUINE,CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1949,CHLOROQUINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
LORAZEPAM,CHEMBL580,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1977,Tranquilizer (minor),Small molecule,False,True,False,False,False,True,True,False
MYCOPHENOLIC ACID,CHEMBL866,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,2004,MYCOPHENOLATE SODIUM,Small molecule,False,True,False,False,False,True,False,False
ENOXACIN,CHEMBL826,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,1991,Antibacterial,Small molecule,False,True,False,False,False,True,False,False
FEPRAZONE,CHEMBL1452696,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1997,,Small molecule,True,True,False,False,False,False,False,False
NIRAPARIB,CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,2017,NIRAPARIB TOSYLATE,Small molecule,False,True,False,False,False,True,False,False
CLOPIDOGREL,CHEMBL1771,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,1997,CLOPIDOGREL BISULFATE,Small molecule,False,True,False,False,False,True,False,False
FAMCICLOVIR,CHEMBL880,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1994,Antiviral,Small molecule,False,True,False,False,False,True,False,False
PHENAZOCINE,CHEMBL46399,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,9999,PHENAZOCINE HYDROBROMIDE,Small molecule,False,True,False,False,False,False,False,False
CHLORAMPHENICOL,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1950,Antibacterial; Antirickettsial,Small molecule,True,True,False,False,False,True,True,True
MEQUITAZINE,CHEMBL73451,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,not found,,Small molecule,False,True,False,False,False,False,False,False
GLICLAZIDE,CHEMBL427216,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,not found,,Small molecule,False,True,False,False,False,True,False,False
ABROCITINIB,CHEMBL3655081,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,2022,,Small molecule,False,True,False,False,False,True,False,False
RUCAPARIB,CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,2016,RUCAPARIB CAMSYLATE,Small molecule,False,True,False,False,False,True,False,False
PIPERIDOLATE,CHEMBL1623992,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,9999,PIPERIDOLATE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,False
DUTETRABENAZINE,CHEMBL3137326,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])C1CC(=O)C(CC(C)C)CN1CC2,2017,,Small molecule,False,True,False,False,False,True,False,False
DORZOLAMIDE,CHEMBL218490,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,1994,DORZOLAMIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
PRAZEPAM,CHEMBL969,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1982,Sedative-Hypnotic,Small molecule,False,True,False,False,False,True,False,False
ACETOHEXAMIDE,CHEMBL1589,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1964,Antidiabetic,Small molecule,False,True,False,False,False,True,False,False
OXYPHENBUTAZONE,CHEMBL1228,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1960,OXYPHENBUTAZONE,Small molecule,True,True,False,False,False,True,False,False
DOLASETRON,CHEMBL2368925,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,1997,DOLASETRON MESYLATE,Small molecule,False,True,False,False,False,True,True,False
VALACYCLOVIR,CHEMBL1349,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,1995,VALACYCLOVIR HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,False
ESCITALOPRAM,CHEMBL1508,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,2002,ESCITALOPRAM OXALATE,Small molecule,False,True,False,False,False,True,False,False
CITALOPRAM,CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1998,CITALOPRAM HYDROBROMIDE,Small molecule,False,True,False,False,False,True,False,False
QUINIDINE,CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1950,QUINIDINE GLUCONATE,Small molecule,False,True,False,False,True,True,True,False
QUININE,CHEMBL170,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,2005,QUININE DIHYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,False
ETONOGESTREL,CHEMBL1531,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,2001,Progestin,Small molecule,False,True,False,False,True,False,True,True
MIDAZOLAM,CHEMBL655,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1985,MIDAZOLAM HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True
AMDINOCILLIN,CHEMBL530,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,1984,Antibacterial,Small molecule,False,True,False,False,True,False,True,False
PIXANTRONE,CHEMBL167731,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,not found,,Small molecule,False,True,False,False,False,False,False,False
ERGONOVINE,CHEMBL119443,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,9999,ERGONOVINE MALEATE,Small molecule,False,True,False,False,True,False,True,False
IFENPRODIL,CHEMBL305187,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,2022.0,Pulmonary Fibrosis,Small molecule,False,True,False,False,False,True,False,False
BISOPROLOL,CHEMBL645,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1992,BISOPROLOL FUMARATE,Small molecule,False,True,False,False,False,True,False,False
DAPIPRAZOLE,CHEMBL1201216,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,1990,DAPIPRAZOLE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
TOLTERODINE,CHEMBL1382,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,1998,TOLTERODINE TARTRATE,Small molecule,False,True,False,False,False,True,False,False
NICLOSAMIDE,CHEMBL1448,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,1982,Anthelmintic,Small molecule,False,True,False,False,False,True,False,False
CLOZAPINE,CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1989,Antipsychotic,Small molecule,False,True,False,False,False,True,False,False
ACITRETIN,CHEMBL1131,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,1996,Antipsoriatic,Small molecule,False,True,False,False,True,True,False,False
DOCOSANOL,CHEMBL1200453,CCCCCCCCCCCCCCCCCCCCCCO,2000,,Small molecule,False,True,False,False,False,False,False,True
DILOXANIDE FUROATE,CHEMBL1334860,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,not found,,Small molecule,False,True,False,False,False,False,False,False
LOXAPINE,CHEMBL831,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,1975,LOXAPINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True
NALOXONE,CHEMBL80,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1971,NALOXONE HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,True,True
NORELGESTROMIN,CHEMBL1200807,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,2001,,Small molecule,False,True,False,False,True,False,False,True
BUTORPHANOL,CHEMBL33986,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,1978,Analgesic; Antitussive,Small molecule,False,True,False,False,False,False,True,True
LEVOMEPROMAZINE,CHEMBL1764,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1966,LEVOMEPROMAZINE HYDROCHLORIDE,Small molecule,True,True,False,False,False,False,True,False
LABETALOL,CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,1984,LABETALOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
LACHESINE CHLORIDE,CHEMBL2106313,CC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,not found,,Small molecule,False,True,False,False,False,False,False,False
NOMEGESTROL,CHEMBL2105722,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,not found,,Small molecule,False,True,False,False,True,True,False,False
PERAMIVIR,CHEMBL139367,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,2014,PERAMIVIR,Small molecule,False,True,False,False,False,False,True,False
STANOZOLOL,CHEMBL2079587,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1962,Androgen,Small molecule,False,True,False,False,True,True,False,False
NITISINONE,CHEMBL1337,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],2002,,Small molecule,False,True,False,False,False,True,False,False
PAROXETINE,CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,1992,PAROXETINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
GABAPENTIN ENACARBIL,CHEMBL1628502,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,2011,,Small molecule,False,True,False,False,False,True,False,False
TRILOSTANE,CHEMBL1200907,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,1984,Adrenocortical Suppressant,Small molecule,False,True,False,False,True,True,False,False
FUROSEMIDE,CHEMBL35,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1966,Diuretic,Small molecule,False,True,False,False,False,True,True,False
MALATHION,CHEMBL1200468,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,1982,Pediculicide,Small molecule,False,True,False,False,False,False,False,True
ICOSAPENT ETHYL,CHEMBL2095209,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,2012,,Small molecule,False,True,False,False,False,True,False,False
HYDROFLUMETHIAZIDE,CHEMBL1763,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,1959,Antihypertensive; Diuretic,Small molecule,False,True,False,False,False,True,False,False
PIROXICAM,CHEMBL527,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,1982,"Anti-Inflammatory,Anti-Inflammatory; Analgesic",Small molecule,False,True,False,False,False,True,False,False
ZOTEPINE,CHEMBL285802,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,not found,,Small molecule,False,True,False,False,False,True,False,False
NIZATIDINE,CHEMBL3183075,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1988,,Small molecule,False,True,False,False,False,True,False,False
CIPROFLOXACIN,CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1987,CIPROFLOXACIN HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True
PROTOKYLOL,CHEMBL1201273,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,1982,PROTOKYLOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
ZANAMIVIR,CHEMBL222813,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,1999,Enzyme Inhibitor (influenza virus neuraminidase); Antiviral,Small molecule,False,True,False,False,False,False,False,True
SPECTINOMYCIN,CHEMBL1167,CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12,1971,SPECTINOMYCIN HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False
OXITROPIUM,CHEMBL4297364,CC[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,9999,OXITROPIUM BROMIDE,Small molecule,False,True,False,False,False,False,False,False
IPRATROPIUM,CHEMBL1621597,CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,1986,IPRATROPIUM BROMIDE,Small molecule,False,True,False,False,False,False,False,True
OXYMETHOLONE,CHEMBL1200585,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1972,Androgen,Small molecule,False,True,False,False,True,True,False,False
GANAXOLONE,CHEMBL1568698,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,2022,,Small molecule,False,True,False,False,True,True,False,False
BROMFENAC,CHEMBL1077,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,1997,BROMFENAC SODIUM,Small molecule,True,True,False,False,False,False,False,True
BROMODIPHENHYDRAMINE,CHEMBL1201245,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,1954,BROMODIPHENHYDRAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
PEFLOXACIN,CHEMBL267648,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,not found,Antibacterial,Small molecule,False,True,False,False,False,False,False,False
LORMETAZEPAM,CHEMBL22097,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,not found,Sedative-Hypnotic,Small molecule,False,True,False,False,False,True,False,False
BENZYLPENICILLIN,CHEMBL29,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,1947,PROCAINE BENZYLPENICILLIN,Small molecule,False,True,False,False,True,True,True,False
MITOMYCIN,CHEMBL105,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,1981,Antineoplastic,Small molecule,False,True,False,False,True,False,True,True
